status_id,status_message,link_name,status_type,status_link,status_published,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,num_special
6798562721_10155841396242722,"Miss the Los Pollos Hermanos Employee Training videos? Fret not, now you can watch and follow them here!",Los Pollos Hermanos Employee Training,link,https://www.facebook.com/Los-Pollos-Hermanos-Employee-Training-286118371870772/,2017-09-14 14:30:00,6356,493,1,4824,578,18,932,4,0,0
6798562721_10155839236237722,Congratulations to Better Call Saul and Los Pollos Hermanos Employee Training on the #Emmy win!,Better Call Saul,photo,https://www.facebook.com/BetterCallSaulAMC/photos/a.771928242844144.1073741828.685590244811278/1473883709315257/?type=3,2017-09-11 16:24:26,28168,491,0,24980,1904,91,1190,2,1,0
6798562721_10155590964532722,Catch the full Preacher premiere tonight at 10/9c only on AMC.,Preacher Season 2 - Opening Act,video,https://www.facebook.com/BreakingBad/videos/10155590964532722/,2017-06-25 15:00:32,2308,400,156,1916,245,91,24,6,20,6
6798562721_10155527263722722,"""It's literally a moment of do or die."" -- Michael Mando #BetterCallSaul",Q&A: Why Nacho Is Willing to Put His Life on the Line to Stop Hector,link,http://www.amc.com/shows/better-call-saul/talk/2017/06/better-call-saul-qa-michael-mando-nacho-varga?utm_source=facebook.com&utm_medium=social&utm_content=qa-why-nacho-is-willing-to-put-his-life-on-the-line-to-stop-hector&utm_campaign=breaking-bad,2017-06-08 14:58:00,4354,219,89,4011,246,87,6,3,0,1
6798562721_10155527254332722,"When building a drug empire, there is always collateral damage. #BreakingBad",See How Walt's Plan to Save His Family Ultimately Destroyed It,link,http://www.amc.com/shows/better-call-saul/talk/2017/06/follow-the-rise-and-fall-of-the-white-family-in-these-breaking-bad-episodes?utm_source=facebook.com&utm_medium=social&utm_content=see-how-walts-plan-to-save-his-family-ultimately-destroyed-it&utm_campaign=breaking-bad,2017-06-06 15:55:01,4243,198,134,3771,246,13,6,203,4,0
6798562721_10155509891822722,"""It's a very fun callback to Breaking Bad, because we saw Huell do some very slick work in Saul's office."" – EP Melissa Bernstein #BetterCallSaul",Huell’s Light Touch Is One of Many Breaking Bad Easter Eggs,video,http://www.amc.com/shows/better-call-saul/video-extras/season-03/episode-05/breaking-bad-easter-eggs-on-better-call-saul-season-3-episode-5?utm_source=facebook.com&utm_medium=social&utm_content=huells-light-touch-is-one-of-many-breaking-bad-easter-eggs&utm_campaign=breaking-bad,2017-06-01 11:44:00,2625,122,42,2414,119,3,89,0,0,0
6798562721_10155506994637722,Did you catch the #BreakingBad Easter egg? #BetterCallSaul,See the Hidden Gem that Pays Homage to Gus's Time on Breaking Bad,video,http://www.amc.com/shows/better-call-saul/video-extras/season-03/episode-04/breaking-bad-easter-eggs-on-better-call-saul-season-3-episode-4?utm_source=facebook.com&utm_medium=social&utm_content=see-the-hidden-gem-that-pays-homage-to-guss-time-on-breaking-bad&utm_campaign=breaking-bad,2017-05-31 15:50:00,3133,85,58,2888,157,11,73,1,3,0
6798562721_10155457326907722,It’s the quiet ones you have to be most careful around. #BreakingBad,Relive Mike’s Greatest Feats of Badassery,link,http://www.amc.com/shows/better-call-saul/talk/2017/05/watch-five-full-episodes-of-breaking-bad-featuring-the-best-of-mike?utm_source=facebook.com&utm_medium=social&utm_content=relive-mikes-greatest-feats-of-badassery&utm_campaign=breaking-bad,2017-05-16 17:23:00,5852,178,201,5351,360,13,11,102,3,12
6798562721_10155443947647722,"Happy #MothersDay to Skyler White, one ""Bad"" mother!",Timeline Photos,photo,https://www.facebook.com/BreakingBad/photos/a.10150262188677722.346397.6798562721/10155443947647722/?type=3,2017-05-14 10:30:00,27992,565,750,24455,2249,51,456,38,102,641
6798562721_10155419697932722,Their Bad blood goes back a long time. #BetterCallSaul,See the Early Days of Gus and Hector’s Deadly Rivalry,video,http://www.amc.com/shows/better-call-saul/video-extras/season-03/episode-04/better-call-saul-talked-about-scene-season-3-episode-4?utm_source=facebook.com&utm_medium=social&utm_content=see-the-early-days-of-gus-and-hectors-deadly-rivalry&utm_campaign=breaking-bad,2017-05-04 15:28:00,6900,230,167,6322,403,157,13,2,0,3
6798562721_10155416151982722,"“Gus stays calm in the wake of Hector’s insulting behavior as he knows that given enough rope, Hector will hang himself.” -- Giancarlo Esposito #BetterCallSaul",Q&A: Giancarlo Esposito on Why Gus Is Always a Step Ahead of His Enemies,link,http://www.amc.com/shows/better-call-saul/talk/2017/05/better-call-saul-qa-giancarlo-esposito-gus-fring?utm_source=facebook.com&utm_medium=social&utm_content=qa-giancarlo-esposito-on-why-gus-is-always-a-step-ahead-of-his-enemies&utm_campaign=breaking-bad,2017-05-03 15:37:00,9074,280,225,8498,468,31,74,1,2,0
6798562721_10155391133892722,"You know how it ends, now see how their relationship begins.  #BetterCallSaul",Watch Gus and Mike’s Very First Moment Together,video,http://www.amc.com/shows/better-call-saul/video-extras/season-03/episode-03/better-call-saul-talked-about-scene-season-3-episode-3?utm_source=facebook.com&utm_medium=social&utm_content=watch-gus-and-mikes-very-first-moment-together&utm_campaign=breaking-bad,2017-04-27 09:03:00,11621,307,323,10578,788,239,12,4,0,0
6798562721_10155392087092722,Think you’re the Boss of Crime Show Trivia? Find out if you’re really as good as you think. The new season of #Gomorrah starts TONIGHT at 10/9c on SundanceTV.,How Well Do You Know These Famous TV Crime Bosses?,link,http://www.sundance.tv/polls/chart/data/5774-question-1.html,2017-04-26 17:00:00,1924,81,44,1778,117,22,7,0,0,0
6798562721_10155384961302722,It’s a very rocky start to a very Bad friendship. #BetterCallSaul,See the Origins of the Mike and Gus Partnership,link,http://www.amc.com/shows/better-call-saul/season-3/episode-03-sunk-costs?utm_source=facebook.com&utm_medium=social&utm_content=see-the-origins-of-the-mike-and-gus-partnership&utm_campaign=breaking-bad,2017-04-25 11:00:00,9811,271,280,8967,610,216,14,2,2,0
6798562721_10155384947667722,He’s just starting out on #BetterCallSaul. See where he ends up on #BreakingBad.,Relive the Height of Gus’s Empire on Breaking Bad,link,http://www.amc.com/shows/better-call-saul/talk/2017/04/relive-the-height-of-guss-empire-on-breaking-bad?utm_source=facebook.com&utm_medium=social&utm_content=relive-the-height-of-guss-empire-on-breaking-bad&utm_campaign=breaking-bad,2017-04-24 17:07:00,7719,137,179,7137,458,114,9,1,0,0
6798562721_10155335604007722,,"Why Season 3 Will Offer Breaking Bad Fans ""Two Shows for the Price of One""",link,http://www.amc.com/shows/better-call-saul/talk/2017/04/better-call-saul-qa-vince-gilligan-and-peter-gould-co-creators-executive-producers?utm_source=facebook.com&utm_medium=social&utm_content=why-season-3-will-offer-breaking-bad-fans-two-shows-for-the-price-of-one%3Dbetter-call-saul,2017-04-10 16:41:15,31541,1039,2026,28342,2406,749,41,3,0,0
6798562721_10155335053007722,Lawyer up with tonight’s #BetterCallSaul Premiere at 10|9c on AMC.,,video,https://www.facebook.com/BreakingBad/videos/10155335053007722/,2017-04-10 13:32:26,13093,740,910,11351,1412,290,37,2,1,0
6798562721_10155316515207722,It's #FringFriday. Don't miss the season premiere of Better Call Saul this Monday at 10|9c. 📷:Giancarlo Esposito,Timeline Photos,photo,https://www.facebook.com/BreakingBad/photos/a.10150262188677722.346397.6798562721/10155316515207722/?type=3,2017-04-07 14:05:00,76912,1369,3872,70131,5580,974,194,25,8,0
6798562721_10155316455587722,Thank you to our incredible fans for showing up to Los Pollos Hermanos L.A. last week! #LPHisHiring #BetterCallSaul,Timeline Photos,photo,https://www.facebook.com/BreakingBad/photos/a.10150262188677722.346397.6798562721/10155316455587722/?type=3,2017-04-05 14:50:17,41246,551,930,37869,2429,111,829,6,2,0
6798562721_10155312657377722,Don't mess with these guys... #LPHisHiring #BetterCallSaul,Timeline Photos,photo,https://www.facebook.com/BreakingBad/photos/a.10150262188677722.346397.6798562721/10155312657377722/?type=3,2017-04-04 14:00:00,55494,1336,2169,50893,2372,450,1751,14,14,0
6798562721_10155309148857722,"Don't forget to catch the ""Best of Gus"" Breaking Bad marathon all day today on AMC!",,video,https://www.facebook.com/BreakingBad/videos/10155309148857722/,2017-04-03 14:24:42,9742,235,316,8855,717,147,20,3,0,0
6798562721_10155305511832722,"#Heisenberg yourself with this new Snapchat lens and don't miss the #BreakingBad marathon all day tomorrow on AMC! 

(US only)",Timeline Photos,photo,https://www.facebook.com/BreakingBad/photos/a.10150262188677722.346397.6798562721/10155305511832722/?type=3,2017-04-02 10:20:05,6422,356,223,5521,448,35,401,12,5,0
6798562721_10155302747082722,Check out who showed up at Los Pollos Hermanos L.A. this week.  #LPHisHiring #BetterCallSaul,Timeline Photos,photo,https://www.facebook.com/BreakingBad/photos/a.10150262188677722.346397.6798562721/10155302747082722/?type=3,2017-04-01 11:46:26,73235,1714,2100,67288,4096,1428,402,16,5,0
6798562721_10155296267947722,,,status,,2017-03-30 10:02:05,3909,51,87,3575,280,39,12,1,2,0
6798562721_10155287184462722,There's only one name you need to know when you're in a jam. #BreakingBad,See How Saul Goodman Helped Walt Build His Meth Empire,link,http://www.amc.com/shows/better-call-saul/talk/2017/03/relive-sauls-early-meetings-with-walter-white-with-breaking-bad-full-episodes?utm_source=facebook.com&utm_medium=social&utm_content=see-how-saul-goodman-helped-walt-build-his-meth-empire&utm_campaign=breaking-bad,2017-03-29 12:34:08,3131,39,74,2908,183,31,9,0,0,0
6798562721_10155284017262722,"Don't miss the two Breaking Bad marathons featuring Bob Odenkirk and Giancarlo Esposito, tomorrow and next Monday (April 3), only on AMC.",,video,https://www.facebook.com/BreakingBad/videos/10155284017262722/,2017-03-26 10:08:54,4637,190,629,4070,470,90,5,1,1,0
6798562721_10155246812002722,"Meet the world's best ""criminal lawyer"" all over again. #BreakingBad",Relive Saul's Earliest Moments With Walter White,link,http://www.amc.com/shows/better-call-saul/talk/2017/03/relive-sauls-early-meetings-with-walter-white-with-breaking-bad-full-episodes?utm_source=facebook.com&utm_medium=social&utm_content=relive-sauls-earliest-moments-with-walter-white&utm_campaign=breaking-bad,2017-03-16 12:14:02,5604,120,164,5130,377,7,88,1,1,0
6798562721_10155233721287722,Los Pollos Hermanos is now open! Come see us at the corner of 5th and Colorado in Austin to try Gus Fring's famous curly fries!,Better Call Saul,photo,https://www.facebook.com/BetterCallSaulAMC/photos/a.771928242844144.1073741828.685590244811278/1281790731857890/?type=3,2017-03-10 17:05:19,28297,2765,1,24628,2009,1292,350,15,3,0
6798562721_10155221003842722,How big does your stack have to be before you call it quits? #BreakingBad,See How Walter White Built His Drug Empire to Its Highest Point,link,http://www.amc.com/shows/breaking-bad/season-5/episode-08-gliding-over-all?utm_source=facebook.com&utm_medium=social&utm_content=see-how-walter-white-built-his-drug-empire-to-its-highest-point&utm_campaign=breaking-bad,2017-03-09 15:09:00,8683,200,240,7862,648,137,26,8,2,0
6798562721_10155225909617722,,Breaking Bad's cover photo,photo,https://www.facebook.com/BreakingBad/photos/a.10150716845592722.427183.6798562721/10155225909012722/?type=3,2017-03-08 18:23:10,82342,930,1446,72481,8745,942,58,106,9,1
6798562721_10155169035942722,"When it’s Heisenberg vs. Mike, there are no real winners. #BreakingBad",Relive Walt and Mike’s Climactic Showdown,link,http://www.amc.com/shows/breaking-bad/season-5/episode-07-say-my-name?utm_source=facebook.com&utm_medium=social&utm_content=relive-walt-and-mikes-climactic-showdown&utm_campaign=breaking-bad,2017-02-23 13:23:00,9937,381,246,8871,556,39,12,450,9,0
6798562721_10155064059372722,,Better Call Saul,link,http://tvline.com/2017/01/14/giancarlo-esposito-cast-better-call-saul-season-3-gus-fring/,2017-01-15 14:17:03,29200,1924,1,25980,2214,957,43,2,4,0
6798562721_10154949495002722,Walter White is alive … in New York!,Watch The Lead with Jake Tapper Cold Open from Saturday Night Live on NBC.com,video,http://www.nbc.com/saturday-night-live/video/the-lead-with-jake-tapper-cold-open/3438951?snl=1,2016-12-12 20:30:00,5256,221,437,4425,322,17,483,2,7,0
6798562721_10154896059862722,The holidays are getting BAD. Shop the #BreakingBad store on Cyber Monday. http://bit.ly/2gz3I3W,Timeline Photos,photo,https://www.facebook.com/BreakingBad/photos/a.10150262188677722.346397.6798562721/10154896059862722/?type=3,2016-11-28 15:00:01,3678,336,205,3207,339,28,104,0,0,0
6798562721_10154813027787722,Remember…it’s good to be Bad. An all-new Breaking Bad Store is now live! Save 10% with promo code GRAND10. #BreakingBad,Breaking Bad Merchandise - CafePress,link,http://www.breakingbadstore.com/,2016-11-01 16:28:02,8850,392,416,8185,537,98,26,1,3,0
6798562721_10154723598012722,"Step into the world of #BreakingBad. Props, wardrobe and other items from the show are available now: http://screen.bid/breaking-bad",Timeline Photos,photo,https://www.facebook.com/BreakingBad/photos/a.10150262188677722.346397.6798562721/10154723598012722/?type=3,2016-10-06 18:50:08,55881,1208,3129,51053,4260,127,417,20,3,1
6798562721_10154680397437722,Who will win in a puppet fight between Walter White and Greg Grunberg? #GeekingOut,It's Greg vs. Heisenberg!,video,http://www.amc.com/shows/geeking-out/video-extras/season-01/episode-07/geeking-out-talked-about-scene-greg-vs-heisenberg?utm_source=facebook.com&utm_medium=social&utm_content=its-greg-vs-heisenberg&utm_campaign=geeking-out,2016-09-22 09:54:23,2250,85,47,2104,105,2,38,0,1,0
6798562721_10154662993597722,Go behind the makeup on one of the most explosive deaths in TV history.,Inside Gus Fring's Explosive Moment On 'Breaking Bad',link,http://uproxx.com/tv/breaking-bad-gus-fring-death/,2016-09-21 09:24:00,16962,649,860,15557,971,391,31,8,3,1
6798562721_10154672150812722,From Walter White to Titanium Rex #GeekingOut,Bryan Cranston Gives Greg Grunberg a Look at His Animated Show SuperMansion,link,http://www.amc.com/shows/geeking-out/season-1/episode-07-bryan-cranston-,2016-09-19 11:56:48,2105,46,24,1959,65,5,73,1,2,0
6798562721_10154662989462722,Dive deeper into the soundscape of the unified #BreakingBad and #BetterCallSaul universe with Dave Porter.,Dave Porter Melds 'Better Call Saul' and 'Breaking Bad' Music,link,http://www.thewrap.com/how-dave-porter-merges-the-music-of-better-call-saul-and-breaking-bad-audio/,2016-09-16 13:22:00,3469,74,214,3261,175,29,2,0,2,0
6798562721_10154643002592722,"A new contender for the crown? See why The Atlantic calls Halt and Catch Fire “The best drama on television,” no log in required: http://bit.ly/2bJEWKx",Timeline Photos,photo,https://www.facebook.com/BreakingBad/photos/a.10150262188677722.346397.6798562721/10154643002592722/?type=3,2016-09-09 15:04:00,1300,143,69,1233,48,4,13,0,2,0
6798562721_10154608117927722,"Stressed out and missing #BreakingBad? Jesse Pinkman gets it. 

Via Uproxx: http://uproxx.it/2bE5v3f",7 Jesse Pinkman Quotes For When You're In Too Deep,link,http://uproxx.it/2bE5v3f,2016-08-31 13:05:07,15694,515,926,14319,835,13,518,7,2,0
