token,count,frequencyPer100Comment,frequencyPer100Token
lauren,12,0.0929,0.0095
martin,12,0.0929,0.0095
twist,12,0.0929,0.0095
100,12,0.0929,0.0095
president,12,0.0929,0.0095
dreams,12,0.0929,0.0095
total,12,0.0929,0.0095
died,12,0.0929,0.0095
pure,12,0.0929,0.0095
mal,12,0.0929,0.0095
killed,12,0.0929,0.0095
rock,12,0.0929,0.0095
cent,12,0.0929,0.0095
emily,12,0.0929,0.0095
ka,12,0.0929,0.0095
gay,12,0.0929,0.0095
moment,12,0.0929,0.0095
cut,12,0.0929,0.0095
excited,12,0.0929,0.0095
names,12,0.0929,0.0095
drop,12,0.0929,0.0095
supporter,12,0.0929,0.0095
works,12,0.0929,0.0095
esa,12,0.0929,0.0095
à,12,0.0929,0.0095
ppl,12,0.0929,0.0095
ana,12,0.0929,0.0095
conecting,12,0.0929,0.0095
politics,12,0.0929,0.0095
mira,12,0.0929,0.0095
style,12,0.0929,0.0095
art,12,0.0929,0.0095
9,12,0.0929,0.0095
meaning,12,0.0929,0.0095
married,12,0.0929,0.0095
happened,12,0.0929,0.0095
fighting,12,0.0929,0.0095
saludos,11,0.0852,0.0087
financial,11,0.0852,0.0087
spidey,11,0.0852,0.0087
este,11,0.0852,0.0087
spend,11,0.0852,0.0087
worked,11,0.0852,0.0087
minute,11,0.0852,0.0087
allowed,11,0.0852,0.0087
records,11,0.0852,0.0087
internet,11,0.0852,0.0087
fame,11,0.0852,0.0087
industry,11,0.0852,0.0087
😄,11,0.0852,0.0087
😭,11,0.0852,0.0087
chase,11,0.0852,0.0087
kelly,11,0.0852,0.0087
vocês,11,0.0852,0.0087
lina,11,0.0852,0.0087
uk,11,0.0852,0.0087
stephanie,11,0.0852,0.0087
produced,11,0.0852,0.0087
shannon,11,0.0852,0.0087
matthew,11,0.0852,0.0087
coisa,11,0.0852,0.0087
haters,11,0.0852,0.0087
safe,11,0.0852,0.0087
dios,11,0.0852,0.0087
happen,11,0.0852,0.0087
cara,11,0.0852,0.0087
notice,11,0.0852,0.0087
takes,11,0.0852,0.0087
ft,11,0.0852,0.0087
soon,11,0.0852,0.0087
más,11,0.0852,0.0087
wonderful,11,0.0852,0.0087
feels,11,0.0852,0.0087
run,11,0.0852,0.0087
step,11,0.0852,0.0087
❤😍,11,0.0852,0.0087
eso,11,0.0852,0.0087
chains,11,0.0852,0.0087
parker,11,0.0852,0.0087
attention,11,0.0852,0.0087
admit,11,0.0852,0.0087
quit,11,0.0852,0.0087
hopsin,11,0.0852,0.0087
liked,11,0.0852,0.0087
mei,11,0.0852,0.0087
dog,11,0.0852,0.0087
bar,11,0.0852,0.0087
rachel,11,0.0852,0.0087
12,11,0.0852,0.0087
paid,11,0.0852,0.0087
similar,11,0.0852,0.0087
pas,11,0.0852,0.0087
doctor,11,0.0852,0.0087
blessed,11,0.0852,0.0087
they’re,11,0.0852,0.0087
🙏,11,0.0852,0.0087
playing,11,0.0852,0.0087
house,11,0.0852,0.0087
members,11,0.0852,0.0087
outta,11,0.0852,0.0087
schober,11,0.0852,0.0087
boys,11,0.0852,0.0087
está,11,0.0852,0.0087
das,11,0.0852,0.0087
justine,11,0.0852,0.0087
complaining,11,0.0852,0.0087
calling,11,0.0852,0.0087
selena,11,0.0852,0.0087
af,11,0.0852,0.0087
sleep,11,0.0852,0.0087
elizabeth,11,0.0852,0.0087
hearing,11,0.0852,0.0087
flow,11,0.0852,0.0087
gift,11,0.0852,0.0087
donald,11,0.0852,0.0087
christmas,11,0.0852,0.0087
ni,11,0.0852,0.0087
ng,11,0.0852,0.0087
brittany,11,0.0852,0.0087
racist,11,0.0852,0.0087
ali,11,0.0852,0.0087
ignorant,11,0.0852,0.0087
fav,11,0.0852,0.0087
sur,11,0.0852,0.0087
goat,11,0.0852,0.0087
generation,11,0.0852,0.0087
jew,11,0.0852,0.0087
marriage,11,0.0852,0.0087
steve,11,0.0852,0.0087
proof,11,0.0852,0.0087
choose,11,0.0852,0.0087
méxico,11,0.0852,0.0087
looked,11,0.0852,0.0087
cole,11,0.0852,0.0087
favor,11,0.0852,0.0087
amen,11,0.0852,0.0087
incredible,11,0.0852,0.0087
hola,10,0.0774,0.0079
dois,10,0.0774,0.0079
❤️❤️❤️❤️,10,0.0774,0.0079
castro,10,0.0774,0.0079
online,10,0.0774,0.0079
uma,10,0.0774,0.0079
team,10,0.0774,0.0079
loving,10,0.0774,0.0079
troll,10,0.0774,0.0079
boyfriend,10,0.0774,0.0079
olha,10,0.0774,0.0079
mans,10,0.0774,0.0079
act,10,0.0774,0.0079
social,10,0.0774,0.0079
6,10,0.0774,0.0079
wayne,10,0.0774,0.0079
link,10,0.0774,0.0079
uh,10,0.0774,0.0079
nancy,10,0.0774,0.0079
christopher,10,0.0774,0.0079
drug,10,0.0774,0.0079
let’s,10,0.0774,0.0079
peters,10,0.0774,0.0079
order,10,0.0774,0.0079
john,10,0.0774,0.0079
família,10,0.0774,0.0079
coz,10,0.0774,0.0079
musical,10,0.0774,0.0079
reality,10,0.0774,0.0079
interested,10,0.0774,0.0079
usually,10,0.0774,0.0079
non,10,0.0774,0.0079
💔,10,0.0774,0.0079
dissed,10,0.0774,0.0079
form,10,0.0774,0.0079
amanda,10,0.0774,0.0079
estas,10,0.0774,0.0079
cares,10,0.0774,0.0079
death,10,0.0774,0.0079
using,10,0.0774,0.0079
rebecca,10,0.0774,0.0079
fb,10,0.0774,0.0079
sooo,10,0.0774,0.0079
undestand,10,0.0774,0.0079
expecting,10,0.0774,0.0079
orgulho,10,0.0774,0.0079
bonus,10,0.0774,0.0079
marco,10,0.0774,0.0079
everybody,10,0.0774,0.0079
·,10,0.0774,0.0079
plays,10,0.0774,0.0079
started,10,0.0774,0.0079
control,10,0.0774,0.0079
austin,10,0.0774,0.0079
able,10,0.0774,0.0079
african,10,0.0774,0.0079
changes,10,0.0774,0.0079
collaborate,10,0.0774,0.0079
personal,10,0.0774,0.0079
maria,10,0.0774,0.0079
personally,10,0.0774,0.0079
gracias,10,0.0774,0.0079
ugly,10,0.0774,0.0079
directly,10,0.0774,0.0079
vanessa,10,0.0774,0.0079
finally,10,0.0774,0.0079
box,10,0.0774,0.0079
france,10,0.0774,0.0079
growing,10,0.0774,0.0079
awwww,10,0.0774,0.0079
prime,10,0.0774,0.0079
canada,10,0.0774,0.0079
hillary,10,0.0774,0.0079
13,10,0.0774,0.0079
reading,10,0.0774,0.0079
cancer,10,0.0774,0.0079
mary,10,0.0774,0.0079
totally,10,0.0774,0.0079
disappointed,10,0.0774,0.0079
difference,10,0.0774,0.0079
🙂,10,0.0774,0.0079
complain,10,0.0774,0.0079
ko,10,0.0774,0.0079
lyrically,10,0.0774,0.0079
fuk,10,0.0774,0.0079
joel,10,0.0774,0.0079
alive,10,0.0774,0.0079
zach,10,0.0774,0.0079
confirmed,10,0.0774,0.0079
writing,10,0.0774,0.0079
guapo,10,0.0774,0.0079
encore,10,0.0774,0.0079
ne,10,0.0774,0.0079
costas,10,0.0774,0.0079
nicole,10,0.0774,0.0079
andrew,10,0.0774,0.0079
lmfao,10,0.0774,0.0079
taste,10,0.0774,0.0079
sua,10,0.0774,0.0079
basically,10,0.0774,0.0079
aaaaa,10,0.0774,0.0079
didn’t,10,0.0774,0.0079
stfu,10,0.0774,0.0079
assuming,10,0.0774,0.0079
solo,10,0.0774,0.0079
melhor,10,0.0774,0.0079
bruh,10,0.0774,0.0079
issues,10,0.0774,0.0079
tag,10,0.0774,0.0079
boring,10,0.0774,0.0079
beliebers,10,0.0774,0.0079
feat,10,0.0774,0.0079
bought,10,0.0774,0.0079
hold,9,0.0697,0.0071
hov,9,0.0697,0.0071
louise,9,0.0697,0.0071
rihanna,9,0.0697,0.0071
lots,9,0.0697,0.0071
logic,9,0.0697,0.0071
hai,9,0.0697,0.0071
possible,9,0.0697,0.0071
dollars,9,0.0697,0.0071
ven,9,0.0697,0.0071
leave,9,0.0697,0.0071
sign,9,0.0697,0.0071
cabelo,9,0.0697,0.0071
sa,9,0.0697,0.0071
shawn,9,0.0697,0.0071
i’ll,9,0.0697,0.0071
mann,9,0.0697,0.0071
west,9,0.0697,0.0071
situation,9,0.0697,0.0071
blacks,9,0.0697,0.0071
😏,9,0.0697,0.0071
self,9,0.0697,0.0071
encantas,9,0.0697,0.0071
gold,9,0.0697,0.0071
set,9,0.0697,0.0071
nope,9,0.0697,0.0071
europa,9,0.0697,0.0071
straight,9,0.0697,0.0071
lady,9,0.0697,0.0071
bb,9,0.0697,0.0071
clinton,9,0.0697,0.0071
intelligent,9,0.0697,0.0071
chanse,9,0.0697,0.0071
megan,9,0.0697,0.0071
tudo,9,0.0697,0.0071
btw,9,0.0697,0.0071
cd,9,0.0697,0.0071
من,9,0.0697,0.0071
pussy,9,0.0697,0.0071
era,9,0.0697,0.0071
evolve,9,0.0697,0.0071
opportunity,9,0.0697,0.0071
hang,9,0.0697,0.0071
httpsyoutubeq1ihgdtplfw,9,0.0697,0.0071
usd,9,0.0697,0.0071
er,9,0.0697,0.0071
shows,9,0.0697,0.0071
honest,9,0.0697,0.0071
ring,9,0.0697,0.0071
early,9,0.0697,0.0071
sales,9,0.0697,0.0071
learned,9,0.0697,0.0071
happens,9,0.0697,0.0071
hype,9,0.0697,0.0071
nas,9,0.0697,0.0071
jump,9,0.0697,0.0071
wit,9,0.0697,0.0071
blake,9,0.0697,0.0071
upset,9,0.0697,0.0071
pictures,9,0.0697,0.0071
state,9,0.0697,0.0071
horrible,9,0.0697,0.0071
hits,9,0.0697,0.0071
mesmo,9,0.0697,0.0071
star,9,0.0697,0.0071
ist,9,0.0697,0.0071
brock,9,0.0697,0.0071
girls,9,0.0697,0.0071
hollywood,9,0.0697,0.0071
silly,9,0.0697,0.0071
gabriela,9,0.0697,0.0071
puts,9,0.0697,0.0071
argument,9,0.0697,0.0071
aaaaaa,9,0.0697,0.0071
french,9,0.0697,0.0071
visit,9,0.0697,0.0071
hombre,9,0.0697,0.0071
interesting,9,0.0697,0.0071
xoxo,9,0.0697,0.0071
15,9,0.0697,0.0071
17,9,0.0697,0.0071
invite,9,0.0697,0.0071
label,9,0.0697,0.0071
🙄,9,0.0697,0.0071
karl,9,0.0697,0.0071
del,9,0.0697,0.0071
brasberry,9,0.0697,0.0071
🤣🤣,9,0.0697,0.0071
filho,9,0.0697,0.0071
coisas,9,0.0697,0.0071
forward,9,0.0697,0.0071
mio,9,0.0697,0.0071
legit,9,0.0697,0.0071
equal,9,0.0697,0.0071
sogrão,9,0.0697,0.0071
success,9,0.0697,0.0071
…,9,0.0697,0.0071
–,9,0.0697,0.0071
É,9,0.0697,0.0071
😘😘,9,0.0697,0.0071
radio,9,0.0697,0.0071
muy,9,0.0697,0.0071
wear,9,0.0697,0.0071
news,9,0.0697,0.0071
molly,9,0.0697,0.0071
aha,9,0.0697,0.0071
ruined,9,0.0697,0.0071
gives,9,0.0697,0.0071
released,9,0.0697,0.0071
wouldve,9,0.0697,0.0071
color,9,0.0697,0.0071
turkey,9,0.0697,0.0071
cash,9,0.0697,0.0071
rose,9,0.0697,0.0071
token,9,0.0697,0.0071
feliz,9,0.0697,0.0071
heather,9,0.0697,0.0071
coração,9,0.0697,0.0071
deserve,9,0.0697,0.0071
christian,9,0.0697,0.0071
maría,9,0.0697,0.0071
argentina,9,0.0697,0.0071
alike,9,0.0697,0.0071
dumbass,9,0.0697,0.0071
atleast,9,0.0697,0.0071
peoples,9,0.0697,0.0071
holidays,9,0.0697,0.0071
helping,9,0.0697,0.0071
related,9,0.0697,0.0071
80,9,0.0697,0.0071
vcs,9,0.0697,0.0071
view,9,0.0697,0.0071
joe,9,0.0697,0.0071
piece,9,0.0697,0.0071
erin,9,0.0697,0.0071
amores,9,0.0697,0.0071
growth,9,0.0697,0.0071
lead,9,0.0697,0.0071
dele,8,0.0619,0.0063
excuse,8,0.0619,0.0063
spoke,8,0.0619,0.0063
victoria,8,0.0619,0.0063
drew,8,0.0619,0.0063
asked,8,0.0619,0.0063
sou,8,0.0619,0.0063
jarman,8,0.0619,0.0063
address,8,0.0619,0.0063
angry,8,0.0619,0.0063
doctorrobertspellgmailcom,8,0.0619,0.0063
quite,8,0.0619,0.0063
ridiculous,8,0.0619,0.0063
republic,8,0.0619,0.0063
mature,8,0.0619,0.0063
mano,8,0.0619,0.0063
ab,8,0.0619,0.0063
morgan,8,0.0619,0.0063
imagine,8,0.0619,0.0063
😜,8,0.0619,0.0063
😀,8,0.0619,0.0063
sea,8,0.0619,0.0063
hoping,8,0.0619,0.0063
line,8,0.0619,0.0063
mistakebut,8,0.0619,0.0063
cody,8,0.0619,0.0063
peopelwhat,8,0.0619,0.0063
turned,8,0.0619,0.0063
collabs,8,0.0619,0.0063
va,8,0.0619,0.0063
ve,8,0.0619,0.0063
paul,8,0.0619,0.0063
httpswwwfacebookcombethanybeachdelaware,8,0.0619,0.0063
donde,8,0.0619,0.0063
las,8,0.0619,0.0063
germany,8,0.0619,0.0063
httpswwwfacebookcomdaivedjackson1,8,0.0619,0.0063
assim,8,0.0619,0.0063
adorable,8,0.0619,0.0063
months,8,0.0619,0.0063
flat,8,0.0619,0.0063
hannah,8,0.0619,0.0063
beiber,8,0.0619,0.0063
brain,8,0.0619,0.0063
tomorrow,8,0.0619,0.0063
raspberry,8,0.0619,0.0063
choise,8,0.0619,0.0063
trick,8,0.0619,0.0063
daughter,8,0.0619,0.0063
nowadays,8,0.0619,0.0063
🤤,8,0.0619,0.0063
taken,8,0.0619,0.0063
history,8,0.0619,0.0063
brogen,8,0.0619,0.0063
fully,8,0.0619,0.0063
jamie,8,0.0619,0.0063
barack,8,0.0619,0.0063
kate,8,0.0619,0.0063
win,8,0.0619,0.0063
documentary,8,0.0619,0.0063
hands,8,0.0619,0.0063
kapoor,8,0.0619,0.0063
werent,8,0.0619,0.0063
evolution,8,0.0619,0.0063
shame,8,0.0619,0.0063
httpsyoutubebnfjo7n6fw,8,0.0619,0.0063
mistakes,8,0.0619,0.0063
spells,8,0.0619,0.0063
norato,8,0.0619,0.0063
calm,8,0.0619,0.0063
honey,8,0.0619,0.0063
website,8,0.0619,0.0063
bello,8,0.0619,0.0063
meets,8,0.0619,0.0063
né,8,0.0619,0.0063
police,8,0.0619,0.0063
main,8,0.0619,0.0063
earlier,8,0.0619,0.0063
auch,8,0.0619,0.0063
brooke,8,0.0619,0.0063
enter,8,0.0619,0.0063
judging,8,0.0619,0.0063
wake,8,0.0619,0.0063
everyday,8,0.0619,0.0063
bible,8,0.0619,0.0063
den,8,0.0619,0.0063
thomas,8,0.0619,0.0063
strongest,8,0.0619,0.0063
2000,8,0.0619,0.0063
rivera,8,0.0619,0.0063
upcoming,8,0.0619,0.0063
bunch,8,0.0619,0.0063
mate,8,0.0619,0.0063
frank,8,0.0619,0.0063
palestine,8,0.0619,0.0063
min,8,0.0619,0.0063
request,8,0.0619,0.0063
laugh,8,0.0619,0.0063
samantha,8,0.0619,0.0063
blessings,8,0.0619,0.0063
female,8,0.0619,0.0063
ambassadors,8,0.0619,0.0063
sempre,8,0.0619,0.0063
evil,8,0.0619,0.0063
è,8,0.0619,0.0063
👌,8,0.0619,0.0063
boss,8,0.0619,0.0063
sullivan,8,0.0619,0.0063
pick,8,0.0619,0.0063
apart,8,0.0619,0.0063
younger,8,0.0619,0.0063
icp,8,0.0619,0.0063
pls,8,0.0619,0.0063
evolved,8,0.0619,0.0063
avengers,8,0.0619,0.0063
food,8,0.0619,0.0063
blood,8,0.0619,0.0063
espalda,8,0.0619,0.0063
releases,8,0.0619,0.0063
written,8,0.0619,0.0063
aaaaaaa,8,0.0619,0.0063
kimberly,8,0.0619,0.0063
lisa,8,0.0619,0.0063
teach,8,0.0619,0.0063
relate,8,0.0619,0.0063
passed,8,0.0619,0.0063
bond,8,0.0619,0.0063
homens,8,0.0619,0.0063
press,8,0.0619,0.0063
itll,8,0.0619,0.0063
stream,8,0.0619,0.0063
women,8,0.0619,0.0063
struggles,8,0.0619,0.0063
oui,8,0.0619,0.0063
g,8,0.0619,0.0063
redondo,8,0.0619,0.0063
sonho,8,0.0619,0.0063
agreed,8,0.0619,0.0063
watching,8,0.0619,0.0063
alisani,8,0.0619,0.0063
vai,8,0.0619,0.0063
bitches,8,0.0619,0.0063
faggot,8,0.0619,0.0063
bringing,7,0.0542,0.0056
holy,7,0.0542,0.0056
needed,7,0.0542,0.0056
shall,7,0.0542,0.0056
teresa,7,0.0542,0.0056
cunt,7,0.0542,0.0056
played,7,0.0542,0.0056
fotos,7,0.0542,0.0056
easy,7,0.0542,0.0056
hat,7,0.0542,0.0056
role,7,0.0542,0.0056
current,7,0.0542,0.0056
bs,7,0.0542,0.0056
natural,7,0.0542,0.0056
note,7,0.0542,0.0056
sale,7,0.0542,0.0056
ohh,7,0.0542,0.0056
jason,7,0.0542,0.0056
door,7,0.0542,0.0056
rodriguez,7,0.0542,0.0056
reyes,7,0.0542,0.0056
organization,7,0.0542,0.0056
fã,7,0.0542,0.0056
😱,7,0.0542,0.0056
😢,7,0.0542,0.0056
cover,7,0.0542,0.0056
writes,7,0.0542,0.0056
luis,7,0.0542,0.0056
crying,7,0.0542,0.0056
courtney,7,0.0542,0.0056
marry,7,0.0542,0.0056
bush,7,0.0542,0.0056
ou,7,0.0542,0.0056
hilarious,7,0.0542,0.0056
sinatra,7,0.0542,0.0056
🔥,7,0.0542,0.0056
destiny,7,0.0542,0.0056
ignorance,7,0.0542,0.0056
vs,7,0.0542,0.0056
paulo,7,0.0542,0.0056
infinity,7,0.0542,0.0056
　,7,0.0542,0.0056
delivery,7,0.0542,0.0056
society,7,0.0542,0.0056
riley,7,0.0542,0.0056
monday,7,0.0542,0.0056
oppression,7,0.0542,0.0056
inspiration,7,0.0542,0.0056
protection,7,0.0542,0.0056
يا,7,0.0542,0.0056
worse,7,0.0542,0.0056
davies,7,0.0542,0.0056
thoughts,7,0.0542,0.0056
gigolo,7,0.0542,0.0056
strong,7,0.0542,0.0056
mistake,7,0.0542,0.0056
kyle,7,0.0542,0.0056
grateful,7,0.0542,0.0056
gun,7,0.0542,0.0056
added,7,0.0542,0.0056
bitching,7,0.0542,0.0056
fruit,7,0.0542,0.0056
toby,7,0.0542,0.0056
content,7,0.0542,0.0056
throw,7,0.0542,0.0056
fell,7,0.0542,0.0056
low,7,0.0542,0.0056
vu,7,0.0542,0.0056
value,7,0.0542,0.0056
célia,7,0.0542,0.0056
rude,7,0.0542,0.0056
shankhadeep,7,0.0542,0.0056
stopped,7,0.0542,0.0056
maurice,7,0.0542,0.0056
anthony,7,0.0542,0.0056
aí,7,0.0542,0.0056
rebeca,7,0.0542,0.0056
faith,7,0.0542,0.0056
mãe,7,0.0542,0.0056
nonsense,7,0.0542,0.0056
meant,7,0.0542,0.0056
drops,7,0.0542,0.0056
completely,7,0.0542,0.0056
aich,7,0.0542,0.0056
beard,7,0.0542,0.0056
ure,7,0.0542,0.0056
lui,7,0.0542,0.0056
hd,7,0.0542,0.0056
meyou,7,0.0542,0.0056
answer,7,0.0542,0.0056
shirt,7,0.0542,0.0056
httpsyoutube9g6gqhhznko,7,0.0542,0.0056
dos,7,0.0542,0.0056
und,7,0.0542,0.0056
idol,7,0.0542,0.0056
yep,7,0.0542,0.0056
whatsapp,7,0.0542,0.0056
journey,7,0.0542,0.0056
menot,7,0.0542,0.0056
moron,7,0.0542,0.0056
ventura,7,0.0542,0.0056
shot,7,0.0542,0.0056
nearly,7,0.0542,0.0056
qué,7,0.0542,0.0056
par,7,0.0542,0.0056
nick,7,0.0542,0.0056
القدس,7,0.0542,0.0056
audience,7,0.0542,0.0056
adriana,7,0.0542,0.0056
girlfriend,7,0.0542,0.0056
soundcloud,7,0.0542,0.0056
ça,7,0.0542,0.0056
des,7,0.0542,0.0056
remain,7,0.0542,0.0056
dem,7,0.0542,0.0056
drake,7,0.0542,0.0056
nigga,7,0.0542,0.0056
pathetic,7,0.0542,0.0056
majority,7,0.0542,0.0056
essa,7,0.0542,0.0056
idiots,7,0.0542,0.0056
weve,7,0.0542,0.0056
pissed,7,0.0542,0.0056
alot,7,0.0542,0.0056
simply,7,0.0542,0.0056
martinez,7,0.0542,0.0056
delusional,7,0.0542,0.0056
planet,7,0.0542,0.0056
papi,7,0.0542,0.0056
quero,7,0.0542,0.0056
helps,7,0.0542,0.0056
susanne,7,0.0542,0.0056
che,7,0.0542,0.0056
dan,7,0.0542,0.0056
bueno,7,0.0542,0.0056
apparently,7,0.0542,0.0056
sheep,7,0.0542,0.0056
insert,7,0.0542,0.0056
pepper,7,0.0542,0.0056
zack,7,0.0542,0.0056
caritas,7,0.0542,0.0056
excellent,7,0.0542,0.0056
mo,7,0.0542,0.0056
befor,7,0.0542,0.0056
xzibit,7,0.0542,0.0056
humble,7,0.0542,0.0056
despite,7,0.0542,0.0056
sabrina,7,0.0542,0.0056
mum,7,0.0542,0.0056
karen,7,0.0542,0.0056
gorgeous,7,0.0542,0.0056
longer,7,0.0542,0.0056
figure,7,0.0542,0.0056
anh,7,0.0542,0.0056
multiple,7,0.0542,0.0056
ways,7,0.0542,0.0056
rhymes,7,0.0542,0.0056
cast,7,0.0542,0.0056
susana,7,0.0542,0.0056
changing,7,0.0542,0.0056
mallory,7,0.0542,0.0056
calls,7,0.0542,0.0056
verry,7,0.0542,0.0056
ironman,7,0.0542,0.0056
friday,7,0.0542,0.0056
dans,7,0.0542,0.0056
pragnell,7,0.0542,0.0056
porque,7,0.0542,0.0056
wrote,7,0.0542,0.0056
httpswwwyoutubecomwatchvpsz0b4el3y,7,0.0542,0.0056
lagerfeld,7,0.0542,0.0056
csaba,7,0.0542,0.0056
gina,7,0.0542,0.0056
conversation,7,0.0542,0.0056
collaboration,7,0.0542,0.0056
hero,6,0.0465,0.0048
formats,6,0.0465,0.0048
jasmine,6,0.0465,0.0048
golden,6,0.0465,0.0048
igual,6,0.0465,0.0048
fit,6,0.0465,0.0048
forgiveness,6,0.0465,0.0048
robinson,6,0.0465,0.0048
youmagictube,6,0.0465,0.0048
likely,6,0.0465,0.0048
esta,6,0.0465,0.0048
madison,6,0.0465,0.0048
nem,6,0.0465,0.0048
faraswal,6,0.0465,0.0048
blonde,6,0.0465,0.0048
dave,6,0.0465,0.0048
tune,6,0.0465,0.0048
prison,6,0.0465,0.0048
constantly,6,0.0465,0.0048
muslims,6,0.0465,0.0048
decent,6,0.0465,0.0048
guest,6,0.0465,0.0048
hace,6,0.0465,0.0048
speedom,6,0.0465,0.0048
date,6,0.0465,0.0048
mucho,6,0.0465,0.0048
vote,6,0.0465,0.0048
veery,6,0.0465,0.0048
wanting,6,0.0465,0.0048
awards,6,0.0465,0.0048
😂😂😂😂😂,6,0.0465,0.0048
image,6,0.0465,0.0048
complete,6,0.0465,0.0048
mich,6,0.0465,0.0048
forgot,6,0.0465,0.0048
au,6,0.0465,0.0048
watched,6,0.0465,0.0048
yoga,6,0.0465,0.0048
pass,6,0.0465,0.0048
biebs,6,0.0465,0.0048
sent,6,0.0465,0.0048
notre,6,0.0465,0.0048
plani,6,0.0465,0.0048
definition,6,0.0465,0.0048
😆,6,0.0465,0.0048
condom,6,0.0465,0.0048
youbecouse,6,0.0465,0.0048
amy,6,0.0465,0.0048
tidal,6,0.0465,0.0048
suit,6,0.0465,0.0048
walker,6,0.0465,0.0048
eve,6,0.0465,0.0048
involved,6,0.0465,0.0048
coast,6,0.0465,0.0048
contigo,6,0.0465,0.0048
fuckers,6,0.0465,0.0048
hypocrite,6,0.0465,0.0048
😂😂😂😂😂😂,6,0.0465,0.0048
evolving,6,0.0465,0.0048
cruz,6,0.0465,0.0048
count,6,0.0465,0.0048
día,6,0.0465,0.0048
biber,6,0.0465,0.0048
edward,6,0.0465,0.0048
everyones,6,0.0465,0.0048
aqui,6,0.0465,0.0048
highly,6,0.0465,0.0048
insta,6,0.0465,0.0048
backwards,6,0.0465,0.0048
cunts,6,0.0465,0.0048
ʸᵒᵘ,6,0.0465,0.0048
break,6,0.0465,0.0048
standard,6,0.0465,0.0048
congrats,6,0.0465,0.0048
desire,6,0.0465,0.0048
you’d,6,0.0465,0.0048
ain’t,6,0.0465,0.0048
plz,6,0.0465,0.0048
dying,6,0.0465,0.0048
dense,6,0.0465,0.0048
certainly,6,0.0465,0.0048
shared,6,0.0465,0.0048
muslim,6,0.0465,0.0048
fbi,6,0.0465,0.0048
😁😁,6,0.0465,0.0048
xx,6,0.0465,0.0048
pnk,6,0.0465,0.0048
browser,6,0.0465,0.0048
angel,6,0.0465,0.0048
fajardo,6,0.0465,0.0048
thompson,6,0.0465,0.0048
overrated,6,0.0465,0.0048
treatment,6,0.0465,0.0048
entitled,6,0.0465,0.0048
billion,6,0.0465,0.0048
ahead,6,0.0465,0.0048
limelight,6,0.0465,0.0048
base,6,0.0465,0.0048
clear,6,0.0465,0.0048
🦃,6,0.0465,0.0048
collaborations,6,0.0465,0.0048
tatiana,6,0.0465,0.0048
won,6,0.0465,0.0048
missing,6,0.0465,0.0048
genre,6,0.0465,0.0048
sanders,6,0.0465,0.0048
bout,6,0.0465,0.0048
braspberry,6,0.0465,0.0048
también,6,0.0465,0.0048
button,6,0.0465,0.0048
convert,6,0.0465,0.0048
recently,6,0.0465,0.0048
2chainz,6,0.0465,0.0048
jonathan,6,0.0465,0.0048
designer,6,0.0465,0.0048
torres,6,0.0465,0.0048
dominican,6,0.0465,0.0048
perfectly,6,0.0465,0.0048
url,6,0.0465,0.0048
legacy,6,0.0465,0.0048
même,6,0.0465,0.0048
group,6,0.0465,0.0048
aqua,6,0.0465,0.0048
sara,6,0.0465,0.0048
underground,6,0.0465,0.0048
compared,6,0.0465,0.0048
political,6,0.0465,0.0048
hu,6,0.0465,0.0048
beats,6,0.0465,0.0048
lived,6,0.0465,0.0048
solution,6,0.0465,0.0048
credit,6,0.0465,0.0048
posting,6,0.0465,0.0048
dunno,6,0.0465,0.0048
what’s,6,0.0465,0.0048
gente,6,0.0465,0.0048
creo,6,0.0465,0.0048
bonito,6,0.0465,0.0048
butt,6,0.0465,0.0048
folks,6,0.0465,0.0048
wearing,6,0.0465,0.0048
reference,6,0.0465,0.0048
ii,6,0.0465,0.0048
solutions,6,0.0465,0.0048
bạn,6,0.0465,0.0048
hahah,6,0.0465,0.0048
facts,6,0.0465,0.0048
save,6,0.0465,0.0048
suicide,6,0.0465,0.0048
dis,6,0.0465,0.0048
vimeocom226705184,6,0.0465,0.0048
c’est,6,0.0465,0.0048
boi,6,0.0465,0.0048
bon,6,0.0465,0.0048
boo,6,0.0465,0.0048
sake,6,0.0465,0.0048
vous,6,0.0465,0.0048
sharing,6,0.0465,0.0048
curatolo,6,0.0465,0.0048
kiesecker,6,0.0465,0.0048
johnson,6,0.0465,0.0048
jackson,6,0.0465,0.0048
speaking,6,0.0465,0.0048
meplease,6,0.0465,0.0048
conspiracy,6,0.0465,0.0048
clintons,6,0.0465,0.0048
channel,6,0.0465,0.0048
skinner,6,0.0465,0.0048
dice,6,0.0465,0.0048
happend,6,0.0465,0.0048
trolling,6,0.0465,0.0048
running,6,0.0465,0.0048
general,6,0.0465,0.0048
file,6,0.0465,0.0048
starting,6,0.0465,0.0048
liam,6,0.0465,0.0048
fall,6,0.0465,0.0048
option,6,0.0465,0.0048
diamond,6,0.0465,0.0048
def,6,0.0465,0.0048
acting,6,0.0465,0.0048
motherfucker,6,0.0465,0.0048
benefits,6,0.0465,0.0048
trolls,6,0.0465,0.0048
supposed,6,0.0465,0.0048
pinche,6,0.0465,0.0048
individual,6,0.0465,0.0048
secret,6,0.0465,0.0048
solid,6,0.0465,0.0048
jimmy,6,0.0465,0.0048
tú,6,0.0465,0.0048
tô,6,0.0465,0.0048
fisher,6,0.0465,0.0048
aguilera,6,0.0465,0.0048
