token,count,frequencyPer100Comment,frequencyPer100Token
brings,15,0.2956,0.0059
dreamed,15,0.2956,0.0059
shall,15,0.2956,0.0059
crying,15,0.2956,0.0059
golden,15,0.2956,0.0059
watched,15,0.2956,0.0059
😭,15,0.2956,0.0059
resting,15,0.2956,0.0059
literally,15,0.2956,0.0059
miming,15,0.2956,0.0059
dr,15,0.2956,0.0059
com,15,0.2956,0.0059
gods,15,0.2956,0.0059
guy,15,0.2956,0.0059
media,15,0.2956,0.0059
injury,15,0.2956,0.0059
partner,15,0.2956,0.0059
grenfell,15,0.2956,0.0059
entertainment,15,0.2956,0.0059
werent,15,0.2956,0.0059
admit,15,0.2956,0.0059
ha,15,0.2956,0.0059
affect,15,0.2956,0.0059
type,15,0.2956,0.0059
understood,15,0.2956,0.0059
happening,15,0.2956,0.0059
10,15,0.2956,0.0059
cancer,15,0.2956,0.0059
road,15,0.2956,0.0059
harm,15,0.2956,0.0059
beginning,15,0.2956,0.0059
patient,15,0.2956,0.0059
planet,15,0.2956,0.0059
willing,15,0.2956,0.0059
sadly,15,0.2956,0.0059
calling,15,0.2956,0.0059
realise,15,0.2956,0.0059
period,15,0.2956,0.0059
moon,15,0.2956,0.0059
england,15,0.2956,0.0059
❤❤❤,15,0.2956,0.0059
5,15,0.2956,0.0059
fear,15,0.2956,0.0059
term,15,0.2956,0.0059
pocket,14,0.2759,0.0055
blew,14,0.2759,0.0055
preserve,14,0.2759,0.0055
played,14,0.2759,0.0055
constantly,14,0.2759,0.0055
suck,14,0.2759,0.0055
sat,14,0.2759,0.0055
worried,14,0.2759,0.0055
certain,14,0.2759,0.0055
condition,14,0.2759,0.0055
grace,14,0.2759,0.0055
repair,14,0.2759,0.0055
los,14,0.2759,0.0055
greater,14,0.2759,0.0055
passion,14,0.2759,0.0055
toronto,14,0.2759,0.0055
hand,14,0.2759,0.0055
shown,14,0.2759,0.0055
talents,14,0.2759,0.0055
month,14,0.2759,0.0055
dion,14,0.2759,0.0055
damn,14,0.2759,0.0055
step,14,0.2759,0.0055
crap,14,0.2759,0.0055
powerful,14,0.2759,0.0055
quality,14,0.2759,0.0055
force,14,0.2759,0.0055
purchase,14,0.2759,0.0055
una,14,0.2759,0.0055
idol,14,0.2759,0.0055
genuinely,14,0.2759,0.0055
visit,14,0.2759,0.0055
earlier,14,0.2759,0.0055
california,14,0.2759,0.0055
não,14,0.2759,0.0055
nearly,14,0.2759,0.0055
fall,14,0.2759,0.0055
supposed,14,0.2759,0.0055
8,14,0.2759,0.0055
simple,14,0.2759,0.0055
add,14,0.2759,0.0055
julie,14,0.2759,0.0055
social,14,0.2759,0.0055
ure,14,0.2759,0.0055
risking,14,0.2759,0.0055
breaking,14,0.2759,0.0055
woke,14,0.2759,0.0055
question,14,0.2759,0.0055
notes,14,0.2759,0.0055
vicky,14,0.2759,0.0055
record,14,0.2759,0.0055
complaining,13,0.2562,0.0051
chill,13,0.2562,0.0051
loads,13,0.2562,0.0051
prefer,13,0.2562,0.0051
hubby,13,0.2562,0.0051
pull,13,0.2562,0.0051
tv,13,0.2562,0.0051
voz,13,0.2562,0.0051
deserved,13,0.2562,0.0051
hometown,13,0.2562,0.0051
forgiven,13,0.2562,0.0051
29th,13,0.2562,0.0051
affected,13,0.2562,0.0051
heals,13,0.2562,0.0051
welcome,13,0.2562,0.0051
regret,13,0.2562,0.0051
você,13,0.2562,0.0051
empathy,13,0.2562,0.0051
canceled,13,0.2562,0.0051
kindly,13,0.2562,0.0051
run,13,0.2562,0.0051
faith,13,0.2562,0.0051
earned,13,0.2562,0.0051
piece,13,0.2562,0.0051
likely,13,0.2562,0.0051
position,13,0.2562,0.0051
surprise,13,0.2562,0.0051
character,13,0.2562,0.0051
flying,13,0.2562,0.0051
died,13,0.2562,0.0051
dick,13,0.2562,0.0051
mas,13,0.2562,0.0051
12,13,0.2562,0.0051
gotta,13,0.2562,0.0051
common,13,0.2562,0.0051
raw,13,0.2562,0.0051
yesterday,13,0.2562,0.0051
favourite,13,0.2562,0.0051
helps,13,0.2562,0.0051
mate,13,0.2562,0.0051
blood,13,0.2562,0.0051
seats,13,0.2562,0.0051
wise,13,0.2562,0.0051
judge,13,0.2562,0.0051
ppl,13,0.2562,0.0051
remarkable,13,0.2562,0.0051
booking,13,0.2562,0.0051
dissapointed,13,0.2562,0.0051
blessing,13,0.2562,0.0051
scheduled,13,0.2562,0.0051
quit,13,0.2562,0.0051
style,13,0.2562,0.0051
peoples,13,0.2562,0.0051
promise,13,0.2562,0.0051
june,13,0.2562,0.0051
understandable,12,0.2365,0.0047
natural,12,0.2365,0.0047
w,12,0.2365,0.0047
major,12,0.2365,0.0047
straight,12,0.2365,0.0047
forgiveness,12,0.2365,0.0047
parents,12,0.2365,0.0047
line,12,0.2365,0.0047
posted,12,0.2365,0.0047
leg,12,0.2365,0.0047
robot,12,0.2365,0.0047
blown,12,0.2365,0.0047
atlanta,12,0.2365,0.0047
wed,12,0.2365,0.0047
toll,12,0.2365,0.0047
greed,12,0.2365,0.0047
update,12,0.2365,0.0047
usually,12,0.2365,0.0047
appreciated,12,0.2365,0.0047
death,12,0.2365,0.0047
t,12,0.2365,0.0047
recorded,12,0.2365,0.0047
thoughtful,12,0.2365,0.0047
arena,12,0.2365,0.0047
sooo,12,0.2365,0.0047
irreparable,12,0.2365,0.0047
humans,12,0.2365,0.0047
folks,12,0.2365,0.0047
und,12,0.2365,0.0047
dearly,12,0.2365,0.0047
super,12,0.2365,0.0047
heres,12,0.2365,0.0047
shoes,12,0.2365,0.0047
speaking,12,0.2365,0.0047
holders,12,0.2365,0.0047
videos,12,0.2365,0.0047
girlfriend,12,0.2365,0.0047
adeleyou,12,0.2365,0.0047
enjoying,12,0.2365,0.0047
suffer,12,0.2365,0.0047
21,12,0.2365,0.0047
theyll,12,0.2365,0.0047
honor,12,0.2365,0.0047
obvious,12,0.2365,0.0047
hundreds,12,0.2365,0.0047
hospital,12,0.2365,0.0047
phone,12,0.2365,0.0047
join,12,0.2365,0.0047
humanity,12,0.2365,0.0047
phoenix,12,0.2365,0.0047
unbelievable,12,0.2365,0.0047
accommodation,12,0.2365,0.0047
outside,12,0.2365,0.0047
superstar,12,0.2365,0.0047
feet,12,0.2365,0.0047
option,12,0.2365,0.0047
mimed,12,0.2365,0.0047
demand,12,0.2365,0.0047
musician,12,0.2365,0.0047
york,12,0.2365,0.0047
regards,12,0.2365,0.0047
sincerity,12,0.2365,0.0047
asshole,12,0.2365,0.0047
rare,12,0.2365,0.0047
goodness,12,0.2365,0.0047
example,11,0.2167,0.0043
steroids,11,0.2167,0.0043
sign,11,0.2167,0.0043
recordings,11,0.2167,0.0043
walking,11,0.2167,0.0043
summer,11,0.2167,0.0043
buying,11,0.2167,0.0043
pass,11,0.2167,0.0043
keeping,11,0.2167,0.0043
information,11,0.2167,0.0043
plane,11,0.2167,0.0043
😔,11,0.2167,0.0043
sell,11,0.2167,0.0043
beautifully,11,0.2167,0.0043
recent,11,0.2167,0.0043
surprised,11,0.2167,0.0043
deserves,11,0.2167,0.0043
spending,11,0.2167,0.0043
opinion,11,0.2167,0.0043
greedy,11,0.2167,0.0043
result,11,0.2167,0.0043
emotionally,11,0.2167,0.0043
dearest,11,0.2167,0.0043
lack,11,0.2167,0.0043
moron,11,0.2167,0.0043
worst,11,0.2167,0.0043
deeply,11,0.2167,0.0043
contact,11,0.2167,0.0043
pls,11,0.2167,0.0043
physical,11,0.2167,0.0043
professionalism,11,0.2167,0.0043
ended,11,0.2167,0.0043
💔,11,0.2167,0.0043
form,11,0.2167,0.0043
cared,11,0.2167,0.0043
fortune,11,0.2167,0.0043
pounds,11,0.2167,0.0043
bucket,11,0.2167,0.0043
sadness,11,0.2167,0.0043
moaning,11,0.2167,0.0043
performers,11,0.2167,0.0043
famous,11,0.2167,0.0043
dvd,11,0.2167,0.0043
bitch,11,0.2167,0.0043
attention,11,0.2167,0.0043
pero,11,0.2167,0.0043
stories,11,0.2167,0.0043
struggle,11,0.2167,0.0043
dreams,11,0.2167,0.0043
technique,11,0.2167,0.0043
ms,11,0.2167,0.0043
texas,11,0.2167,0.0043
19,11,0.2167,0.0043
spare,11,0.2167,0.0043
difference,11,0.2167,0.0043
karaoke,11,0.2167,0.0043
town,11,0.2167,0.0043
response,11,0.2167,0.0043
hurting,11,0.2167,0.0043
extraordinary,11,0.2167,0.0043
b,11,0.2167,0.0043
nashville,11,0.2167,0.0043
alot,11,0.2167,0.0043
happiest,11,0.2167,0.0043
injured,11,0.2167,0.0043
poorly,11,0.2167,0.0043
badly,11,0.2167,0.0043
coach,11,0.2167,0.0043
row,11,0.2167,0.0043
lonely,11,0.2167,0.0043
attended,11,0.2167,0.0043
vocalist,11,0.2167,0.0043
tower,11,0.2167,0.0043
sympathy,11,0.2167,0.0043
muslim,11,0.2167,0.0043
anybody,11,0.2167,0.0043
meaning,11,0.2167,0.0043
misunderstood,11,0.2167,0.0043
cried,11,0.2167,0.0043
lord,10,0.1970,0.0039
playback,10,0.1970,0.0039
boston,10,0.1970,0.0039
release,10,0.1970,0.0039
country,10,0.1970,0.0039
accomplished,10,0.1970,0.0039
vancouver,10,0.1970,0.0039
records,10,0.1970,0.0039
troll,10,0.1970,0.0039
possibility,10,0.1970,0.0039
ridiculous,10,0.1970,0.0039
cheers,10,0.1970,0.0039
widower,10,0.1970,0.0039
gifts,10,0.1970,0.0039
canceling,10,0.1970,0.0039
kill,10,0.1970,0.0039
belt,10,0.1970,0.0039
magic,10,0.1970,0.0039
standing,10,0.1970,0.0039
2016,10,0.1970,0.0039
denmark,10,0.1970,0.0039
stuff,10,0.1970,0.0039
rooms,10,0.1970,0.0039
puts,10,0.1970,0.0039
las,10,0.1970,0.0039
odoherty,10,0.1970,0.0039
wasted,10,0.1970,0.0039
sua,10,0.1970,0.0039
nasty,10,0.1970,0.0039
hang,10,0.1970,0.0039
fight,10,0.1970,0.0039
sincerely,10,0.1970,0.0039
car,10,0.1970,0.0039
chin,10,0.1970,0.0039
hall,10,0.1970,0.0039
celebrate,10,0.1970,0.0039
aww,10,0.1970,0.0039
todo,10,0.1970,0.0039
history,10,0.1970,0.0039
base,10,0.1970,0.0039
selling,10,0.1970,0.0039
likei,10,0.1970,0.0039
facebook,10,0.1970,0.0039
attending,10,0.1970,0.0039
❤❤,10,0.1970,0.0039
luv,10,0.1970,0.0039
smoking,10,0.1970,0.0039
❤️❤️❤️❤️,10,0.1970,0.0039
thankyou,10,0.1970,0.0039
messages,10,0.1970,0.0039
annoyed,10,0.1970,0.0039
brazil,10,0.1970,0.0039
unfortunate,10,0.1970,0.0039
dead,10,0.1970,0.0039
round,10,0.1970,0.0039
touching,10,0.1970,0.0039
wake,10,0.1970,0.0039
remain,10,0.1970,0.0039
late,10,0.1970,0.0039
ages,10,0.1970,0.0039
truely,10,0.1970,0.0039
explaining,10,0.1970,0.0039
♥️,10,0.1970,0.0039
south,10,0.1970,0.0039
venue,10,0.1970,0.0039
changed,10,0.1970,0.0039
guarantee,10,0.1970,0.0039
video,10,0.1970,0.0039
apart,10,0.1970,0.0039
siento,10,0.1970,0.0039
paramount,10,0.1970,0.0039
wouldve,10,0.1970,0.0039
announcement,10,0.1970,0.0039
quid,10,0.1970,0.0039
andrews,10,0.1970,0.0039
friday,10,0.1970,0.0039
story,10,0.1970,0.0039
recently,10,0.1970,0.0039
😡,10,0.1970,0.0039
cover,10,0.1970,0.0039
understatement,10,0.1970,0.0039
hardest,10,0.1970,0.0039
walk,10,0.1970,0.0039
decent,10,0.1970,0.0039
tired,9,0.1773,0.0035
kids,9,0.1773,0.0035
adèle,9,0.1773,0.0035
saddened,9,0.1773,0.0035
angelic,9,0.1773,0.0035
men,9,0.1773,0.0035
cunt,9,0.1773,0.0035
memorable,9,0.1773,0.0035
allowed,9,0.1773,0.0035
su,9,0.1773,0.0035
emotion,9,0.1773,0.0035
worries,9,0.1773,0.0035
thousand,9,0.1773,0.0035
trains,9,0.1773,0.0035
pop,9,0.1773,0.0035
dare,9,0.1773,0.0035
refundable,9,0.1773,0.0035
rush,9,0.1773,0.0035
followed,9,0.1773,0.0035
ruining,9,0.1773,0.0035
respectful,9,0.1773,0.0035
seu,9,0.1773,0.0035
ser,9,0.1773,0.0035
robin,9,0.1773,0.0035
kelly,9,0.1773,0.0035
avoid,9,0.1773,0.0035
sooooo,9,0.1773,0.0035
moan,9,0.1773,0.0035
tho,9,0.1773,0.0035
tonights,9,0.1773,0.0035
dedicated,9,0.1773,0.0035
cold,9,0.1773,0.0035
hurts,9,0.1773,0.0035
comeback,9,0.1773,0.0035
using,9,0.1773,0.0035
business,9,0.1773,0.0035
area,9,0.1773,0.0035
tomorrows,9,0.1773,0.0035
learned,9,0.1773,0.0035
🤗,9,0.1773,0.0035
circle,9,0.1773,0.0035
adored,9,0.1773,0.0035
utmost,9,0.1773,0.0035
showing,9,0.1773,0.0035
cell,9,0.1773,0.0035
forgotten,9,0.1773,0.0035
kick,9,0.1773,0.0035
eat,9,0.1773,0.0035
answer,9,0.1773,0.0035
hadnt,9,0.1773,0.0035
tells,9,0.1773,0.0035
unwell,9,0.1773,0.0035
father,9,0.1773,0.0035
die,9,0.1773,0.0035
estou,9,0.1773,0.0035
krystal,9,0.1773,0.0035
mais,9,0.1773,0.0035
vacation,9,0.1773,0.0035
alright,9,0.1773,0.0035
24,9,0.1773,0.0035
complain,9,0.1773,0.0035
express,9,0.1773,0.0035
expensive,9,0.1773,0.0035
hopes,9,0.1773,0.0035
adoring,9,0.1773,0.0035
chicago,9,0.1773,0.0035
chasing,9,0.1773,0.0035
dad,9,0.1773,0.0035
clearing,9,0.1773,0.0035
cos,9,0.1773,0.0035
success,9,0.1773,0.0035
minutes,9,0.1773,0.0035
entertainer,9,0.1773,0.0035
western,9,0.1773,0.0035
considerate,9,0.1773,0.0035
expenses,9,0.1773,0.0035
50,9,0.1773,0.0035
livelihood,9,0.1773,0.0035
yall,9,0.1773,0.0035
reply,9,0.1773,0.0035
water,9,0.1773,0.0035
entertain,9,0.1773,0.0035
lisa,9,0.1773,0.0035
sun,9,0.1773,0.0035
hit,9,0.1773,0.0035
art,9,0.1773,0.0035
whos,9,0.1773,0.0035
cheer,9,0.1773,0.0035
itll,9,0.1773,0.0035
chose,9,0.1773,0.0035
looked,9,0.1773,0.0035
available,9,0.1773,0.0035
circumstances,8,0.1576,0.0031
causing,8,0.1576,0.0031
glasgow,8,0.1576,0.0031
wtf,8,0.1576,0.0031
posting,8,0.1576,0.0031
honour,8,0.1576,0.0031
fake,8,0.1576,0.0031
ignorant,8,0.1576,0.0031
bits,8,0.1576,0.0031
estar,8,0.1576,0.0031
xmas,8,0.1576,0.0031
west,8,0.1576,0.0031
thinks,8,0.1576,0.0031
large,8,0.1576,0.0031
😀,8,0.1576,0.0031
currently,8,0.1576,0.0031
um,8,0.1576,0.0031
centers,8,0.1576,0.0031
isso,8,0.1576,0.0031
bother,8,0.1576,0.0031
waste,8,0.1576,0.0031
paul,8,0.1576,0.0031
belgium,8,0.1576,0.0031
commitment,8,0.1576,0.0031
highly,8,0.1576,0.0031
aware,8,0.1576,0.0031
forced,8,0.1576,0.0031
humor,8,0.1576,0.0031
trouble,8,0.1576,0.0031
soooo,8,0.1576,0.0031
wanker,8,0.1576,0.0031
directly,8,0.1576,0.0031
tragic,8,0.1576,0.0031
online,8,0.1576,0.0031
💖💖,8,0.1576,0.0031
strained,8,0.1576,0.0031
7,8,0.1576,0.0031
passed,8,0.1576,0.0031
pace,8,0.1576,0.0031
temporary,8,0.1576,0.0031
chord,8,0.1576,0.0031
28th,8,0.1576,0.0031
info,8,0.1576,0.0031
michael,8,0.1576,0.0031
jump,8,0.1576,0.0031
theyd,8,0.1576,0.0031
awe,8,0.1576,0.0031
importance,8,0.1576,0.0031
limits,8,0.1576,0.0031
sooner,8,0.1576,0.0031
noticed,8,0.1576,0.0031
met,8,0.1576,0.0031
survive,8,0.1576,0.0031
moving,8,0.1576,0.0031
loud,8,0.1576,0.0031
opportunities,8,0.1576,0.0031
website,8,0.1576,0.0031
argument,8,0.1576,0.0031
amazingly,8,0.1576,0.0031
filled,8,0.1576,0.0031
killed,8,0.1576,0.0031
worrying,8,0.1576,0.0031
tus,8,0.1576,0.0031
venues,8,0.1576,0.0031
middle,8,0.1576,0.0031
harsh,8,0.1576,0.0031
speech,8,0.1576,0.0031
grip,8,0.1576,0.0031
arranged,8,0.1576,0.0031
purchased,8,0.1576,0.0031
responsibility,8,0.1576,0.0031
patiently,8,0.1576,0.0031
cup,8,0.1576,0.0031
boys,8,0.1576,0.0031
utterly,8,0.1576,0.0031
30,8,0.1576,0.0031
ashamed,8,0.1576,0.0031
f,8,0.1576,0.0031
bunch,8,0.1576,0.0031
mention,8,0.1576,0.0031
kindness,8,0.1576,0.0031
postpone,8,0.1576,0.0031
rearrange,8,0.1576,0.0031
inspiring,8,0.1576,0.0031
holiday,8,0.1576,0.0031
respected,8,0.1576,0.0031
arrangements,8,0.1576,0.0031
path,8,0.1576,0.0031
entertaining,8,0.1576,0.0031
despite,8,0.1576,0.0031
ruined,8,0.1576,0.0031
apologizing,8,0.1576,0.0031
brother,8,0.1576,0.0031
hun,8,0.1576,0.0031
quiet,8,0.1576,0.0031
careful,8,0.1576,0.0031
events,8,0.1576,0.0031
os,8,0.1576,0.0031
included,8,0.1576,0.0031
unprofessional,8,0.1576,0.0031
tragedy,8,0.1576,0.0031
outstanding,8,0.1576,0.0031
miami,8,0.1576,0.0031
highlight,8,0.1576,0.0031
struggles,8,0.1576,0.0031
rearranged,8,0.1576,0.0031
pleased,8,0.1576,0.0031
goosebumps,8,0.1576,0.0031
awww,8,0.1576,0.0031
fighting,8,0.1576,0.0031
cake,8,0.1576,0.0031
glass,7,0.1379,0.0027
wine,7,0.1379,0.0027
bringing,7,0.1379,0.0027
effects,7,0.1379,0.0027
touts,7,0.1379,0.0027
responsible,7,0.1379,0.0027
touches,7,0.1379,0.0027
altogether,7,0.1379,0.0027
dave,7,0.1379,0.0027
muito,7,0.1379,0.0027
uma,7,0.1379,0.0027
soo,7,0.1379,0.0027
cherished,7,0.1379,0.0027
originally,7,0.1379,0.0027
si,7,0.1379,0.0027
saving,7,0.1379,0.0027
san,7,0.1379,0.0027
bright,7,0.1379,0.0027
november,7,0.1379,0.0027
pick,7,0.1379,0.0027
company,7,0.1379,0.0027
everytime,7,0.1379,0.0027
amy,7,0.1379,0.0027
mummy,7,0.1379,0.0027
bc,7,0.1379,0.0027
garden,7,0.1379,0.0027
babe,7,0.1379,0.0027
fulfill,7,0.1379,0.0027
process,7,0.1379,0.0027
meantime,7,0.1379,0.0027
2011,7,0.1379,0.0027
jesus,7,0.1379,0.0027
straining,7,0.1379,0.0027
daydreamers,7,0.1379,0.0027
jacqueline,7,0.1379,0.0027
handle,7,0.1379,0.0027
cuddle,7,0.1379,0.0027
greet,7,0.1379,0.0027
bank,7,0.1379,0.0027
albert,7,0.1379,0.0027
bien,7,0.1379,0.0027
coz,7,0.1379,0.0027
royal,7,0.1379,0.0027
gratitude,7,0.1379,0.0027
families,7,0.1379,0.0027
musical,7,0.1379,0.0027
beating,7,0.1379,0.0027
gutting,7,0.1379,0.0027
dance,7,0.1379,0.0027
devoted,7,0.1379,0.0027
blast,7,0.1379,0.0027
turns,7,0.1379,0.0027
prove,7,0.1379,0.0027
clue,7,0.1379,0.0027
non,7,0.1379,0.0027
space,7,0.1379,0.0027
💙,7,0.1379,0.0027
checked,7,0.1379,0.0027
valuable,7,0.1379,0.0027
greetings,7,0.1379,0.0027
fell,7,0.1379,0.0027
😢😢,7,0.1379,0.0027
rude,7,0.1379,0.0027
sundays,7,0.1379,0.0027
más,7,0.1379,0.0027
stopped,7,0.1379,0.0027
minha,7,0.1379,0.0027
grand,7,0.1379,0.0027
waking,7,0.1379,0.0027
upsetting,7,0.1379,0.0027
attack,7,0.1379,0.0027
tunes,7,0.1379,0.0027
party,7,0.1379,0.0027
shed,7,0.1379,0.0027
recommend,7,0.1379,0.0027
overcome,7,0.1379,0.0027
potentially,7,0.1379,0.0027
emailed,7,0.1379,0.0027
correct,7,0.1379,0.0027
advance,7,0.1379,0.0027
apologising,7,0.1379,0.0027
considering,7,0.1379,0.0027
barry,7,0.1379,0.0027
adams,7,0.1379,0.0027
sung,7,0.1379,0.0027
sitting,7,0.1379,0.0027
🙏,7,0.1379,0.0027
everyday,7,0.1379,0.0027
playing,7,0.1379,0.0027
20,7,0.1379,0.0027
disrespectful,7,0.1379,0.0027
mental,7,0.1379,0.0027
treated,7,0.1379,0.0027
idiots,7,0.1379,0.0027
individual,7,0.1379,0.0027
purpose,7,0.1379,0.0027
♡,7,0.1379,0.0027
prepared,7,0.1379,0.0027
pipes,7,0.1379,0.0027
access,7,0.1379,0.0027
account,7,0.1379,0.0027
unreal,7,0.1379,0.0027
das,7,0.1379,0.0027
experienced,7,0.1379,0.0027
exceptional,7,0.1379,0.0027
🇦🇺,7,0.1379,0.0027
pouring,7,0.1379,0.0027
smart,7,0.1379,0.0027
works,7,0.1379,0.0027
supportive,7,0.1379,0.0027
glory,7,0.1379,0.0027
sleep,7,0.1379,0.0027
patience,7,0.1379,0.0027
grief,7,0.1379,0.0027
destroyed,7,0.1379,0.0027
glastonbury,7,0.1379,0.0027
heavenly,7,0.1379,0.0027
staying,7,0.1379,0.0027
holland,7,0.1379,0.0027
algo,7,0.1379,0.0027
stuck,7,0.1379,0.0027
na,7,0.1379,0.0027
picture,7,0.1379,0.0027
dublin,7,0.1379,0.0027
granddaughter,7,0.1379,0.0027
wide,7,0.1379,0.0027
state,7,0.1379,0.0027
amen,7,0.1379,0.0027
postage,7,0.1379,0.0027
lifes,7,0.1379,0.0027
taylor,7,0.1379,0.0027
everyones,7,0.1379,0.0027
goal,7,0.1379,0.0027
grande,7,0.1379,0.0027
throws,7,0.1379,0.0027
fancy,7,0.1379,0.0027
reach,7,0.1379,0.0027
achieved,7,0.1379,0.0027
paying,7,0.1379,0.0027
inspirational,7,0.1379,0.0027
stick,7,0.1379,0.0027
vocally,7,0.1379,0.0027
fee,7,0.1379,0.0027
struggled,7,0.1379,0.0027
twat,7,0.1379,0.0027
brain,7,0.1379,0.0027
view,7,0.1379,0.0027
stunning,7,0.1379,0.0027
weather,7,0.1379,0.0027
preform,7,0.1379,0.0027
mucho,6,0.1182,0.0023
specially,6,0.1182,0.0023
k,6,0.1182,0.0023
fix,6,0.1182,0.0023
admirable,6,0.1182,0.0023
enormous,6,0.1182,0.0023
endure,6,0.1182,0.0023
esta,6,0.1182,0.0023
mouth,6,0.1182,0.0023
mend,6,0.1182,0.0023
lmao,6,0.1182,0.0023
respond,6,0.1182,0.0023
nature,6,0.1182,0.0023
tomkins,6,0.1182,0.0023
previous,6,0.1182,0.0023
floor,6,0.1182,0.0023
invested,6,0.1182,0.0023
tear,6,0.1182,0.0023
pretend,6,0.1182,0.0023
decades,6,0.1182,0.0023
beloved,6,0.1182,0.0023
turned,6,0.1182,0.0023
warriors,6,0.1182,0.0023
wanting,6,0.1182,0.0023
slow,6,0.1182,0.0023
concentrate,6,0.1182,0.0023
fame,6,0.1182,0.0023
het,6,0.1182,0.0023
al,6,0.1182,0.0023
door,6,0.1182,0.0023
intended,6,0.1182,0.0023
😞,6,0.1182,0.0023
😥,6,0.1182,0.0023
gold,6,0.1182,0.0023
failed,6,0.1182,0.0023
continued,6,0.1182,0.0023
pieces,6,0.1182,0.0023
houston,6,0.1182,0.0023
2017,6,0.1182,0.0023
atmosphere,6,0.1182,0.0023
dallas,6,0.1182,0.0023
vc,6,0.1182,0.0023
site,6,0.1182,0.0023
emma,6,0.1182,0.0023
details,6,0.1182,0.0023
monday,6,0.1182,0.0023
98000,6,0.1182,0.0023
❤️😘,6,0.1182,0.0023
sarah,6,0.1182,0.0023
devastation,6,0.1182,0.0023
haha,6,0.1182,0.0023
highlights,6,0.1182,0.0023
band,6,0.1182,0.0023
created,6,0.1182,0.0023
seated,6,0.1182,0.0023
unfair,6,0.1182,0.0023
du,6,0.1182,0.0023
eres,6,0.1182,0.0023
honoured,6,0.1182,0.0023
prayer,6,0.1182,0.0023
reality,6,0.1182,0.0023
montreal,6,0.1182,0.0023
angelo,6,0.1182,0.0023
wonderfully,6,0.1182,0.0023
norway,6,0.1182,0.0023
eh,6,0.1182,0.0023
receiving,6,0.1182,0.0023
silent,6,0.1182,0.0023
ground,6,0.1182,0.0023
wembly,6,0.1182,0.0023
benefit,6,0.1182,0.0023
asap,6,0.1182,0.0023
building,6,0.1182,0.0023
heaven,6,0.1182,0.0023
apologized,6,0.1182,0.0023
tracks,6,0.1182,0.0023
excuse,6,0.1182,0.0023
minuchihr,6,0.1182,0.0023
desperately,6,0.1182,0.0023
sets,6,0.1182,0.0023
experiences,6,0.1182,0.0023
piss,6,0.1182,0.0023
transport,6,0.1182,0.0023
mentioned,6,0.1182,0.0023
globe,6,0.1182,0.0023
perfectly,6,0.1182,0.0023
bem,6,0.1182,0.0023
claim,6,0.1182,0.0023
connected,6,0.1182,0.0023
mega,6,0.1182,0.0023
harder,6,0.1182,0.0023
hearted,6,0.1182,0.0023
promoters,6,0.1182,0.0023
vida,6,0.1182,0.0023
puedo,6,0.1182,0.0023
equally,6,0.1182,0.0023
credit,6,0.1182,0.0023
unforgettable,6,0.1182,0.0023
loyalty,6,0.1182,0.0023
therapy,6,0.1182,0.0023
silly,6,0.1182,0.0023
niece,6,0.1182,0.0023
m,6,0.1182,0.0023
grown,6,0.1182,0.0023
changes,6,0.1182,0.0023
yea,6,0.1182,0.0023
aside,6,0.1182,0.0023
yep,6,0.1182,0.0023
potential,6,0.1182,0.0023
talked,6,0.1182,0.0023
addy,6,0.1182,0.0023
siempre,6,0.1182,0.0023
ariel,6,0.1182,0.0023
nyc,6,0.1182,0.0023
jackson,6,0.1182,0.0023
gigantic,6,0.1182,0.0023
dich,6,0.1182,0.0023
200000,6,0.1182,0.0023
😘😘,6,0.1182,0.0023
apologised,6,0.1182,0.0023
heartbreak,6,0.1182,0.0023
lasting,6,0.1182,0.0023
coughing,6,0.1182,0.0023
celebrity,6,0.1182,0.0023
🙂,6,0.1182,0.0023
hour,6,0.1182,0.0023
29,6,0.1182,0.0023
urself,6,0.1182,0.0023
easily,6,0.1182,0.0023
acting,6,0.1182,0.0023
cada,6,0.1182,0.0023
wil,6,0.1182,0.0023
thomas,6,0.1182,0.0023
donate,6,0.1182,0.0023
raise,6,0.1182,0.0023
create,6,0.1182,0.0023
ireland,6,0.1182,0.0023
prices,6,0.1182,0.0023
shape,6,0.1182,0.0023
elise,6,0.1182,0.0023
da,6,0.1182,0.0023
explanation,6,0.1182,0.0023
mis,6,0.1182,0.0023
knowledge,6,0.1182,0.0023
deliver,6,0.1182,0.0023
commenting,6,0.1182,0.0023
fellow,6,0.1182,0.0023
tiempo,6,0.1182,0.0023
center,6,0.1182,0.0023
chick,6,0.1182,0.0023
eso,6,0.1182,0.0023
female,6,0.1182,0.0023
whisper,6,0.1182,0.0023
paris,6,0.1182,0.0023
breathe,6,0.1182,0.0023
cancellations,6,0.1182,0.0023
pavements,6,0.1182,0.0023
ent,6,0.1182,0.0023
austin,6,0.1182,0.0023
thoroughly,6,0.1182,0.0023
jose,6,0.1182,0.0023
expense,6,0.1182,0.0023
teachers,6,0.1182,0.0023
insensitive,6,0.1182,0.0023
suggest,6,0.1182,0.0023
newcastle,6,0.1182,0.0023
admiration,6,0.1182,0.0023
ich,6,0.1182,0.0023
chances,6,0.1182,0.0023
cool,6,0.1182,0.0023
level,6,0.1182,0.0023
beautifull,6,0.1182,0.0023
unbelievably,6,0.1182,0.0023
😂😂,6,0.1182,0.0023
opera,6,0.1182,0.0023
released,6,0.1182,0.0023
